id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
946,0.0032908912,0.003918703,0.0068287435,0.0026961842,0.0028091804,0.0013019519,0.0028017492,0.011427828,0.0055052196,0.02804999,0.003957655,0.0071069924,0.0033971276,0.007094125,0.0015773734,0.00069227134,0.00069702015,0.0050059515,0.0038873884,0.006169509,0.001096057,0.03248506,0.010117149,0.0032750315,0.0004080953,0.076495044,0.012925667,0.001057296,0.017731218,0.0032611934,0.0016250159,0.025471564,0.044827815,0.000646922,0.0033308128,0.0008738645,0.0014511803,0.022135954,0.019447373,0.0028415108,0.034185734,0.03150928,0.0013068499,0.0066524725,0.016510114,0.03234173,0.005005889,0.0006095582,0.00059416436,0.0045836093,0.0058326093,0.017756533,0.010417513,0.04261774,0.03788947,0.0030376595,0.0052186507,0.016771898,0.01536319,0.002516092,0.010026275,0.011093002,0.011408964,0.0010421228,0.0031292513,0.002886227,0.0132677285,0.052497502,0.009037165,0.02129808,0.004317842,0.0052353935,0.008655288,0.0040476453,0.006876158,0.0036503514,0.0004916273,0.0007817886,0.001580494,0.0015211115,0.01305602,0.031557146,0.019830186,0.006764034,0.0017886976,0.0013131885,0.0010278817,0.0013769704,0.0015708312,0.0060393997,0.0005222686,0.0033730674,0.00058776094,0.001785965,0.0068881004,0.020111311,0.014320712,0.0054489016,0.009353055
947,0.0042188796,0.007951609,0.006186929,0.0030549413,0.0054075406,0.0012198797,0.005596232,0.057926193,0.006611188,0.034640748,0.014945162,0.013740854,0.0035381012,0.008607264,0.0027174624,0.0017156597,0.0009878265,0.0025918742,0.002102369,0.0052776765,0.0024114118,0.012769331,0.011681438,0.0015819509,0.0010717126,0.03773618,0.018762201,0.001610643,0.045536533,0.004239762,0.003742799,0.0061816005,0.03651656,0.0018238144,0.0051073655,0.0037518276,0.0029333066,0.00870891,0.016968727,0.0019738574,0.012355328,0.0104248775,0.0023936662,0.0020276187,0.012576009,0.008366036,0.00788301,0.0013283703,0.0008048923,0.003522577,0.01137035,0.016098527,0.003703744,0.007989256,0.0109459935,0.0033873047,0.0069635436,0.020960374,0.009328552,0.0021449337,0.002946406,0.0060681337,0.056192484,0.00052552985,0.003551237,0.0034149599,0.007819365,0.020759044,0.009718368,0.051683005,0.00437447,0.012355188,0.015530786,0.005948028,0.009296627,0.0026795287,0.00349444,0.0035726146,0.0021159502,0.0026867362,0.012318005,0.03581342,0.04351356,0.0033739635,0.001172163,0.0028284153,0.0016703915,0.0046028914,0.0014720798,0.0050377194,0.002947594,0.0061852774,0.0019422418,0.0030166958,0.01294155,0.016509421,0.021068731,0.013318948,0.016810669
950,0.0045594955,0.0032620123,0.010000597,0.0074599697,0.0024186051,0.00082274846,0.0019160131,0.004567181,0.002767881,0.016474409,0.03250647,0.0056359284,0.009944914,0.031316325,0.0038109657,0.0009953397,0.0005424703,0.00584808,0.005704179,0.0020401923,0.005289275,0.037615977,0.0028039492,0.0013678209,0.0023148807,0.13339354,0.006481005,0.00070828863,0.033519216,0.0064730183,0.0030060404,0.012601137,0.010493244,0.0024207511,0.001405229,0.00071585213,0.002317371,0.012113214,0.0057219015,0.0027466775,0.09232266,0.009500152,0.0017229775,0.006694723,0.015813924,0.006599551,0.005441305,0.0006334458,0.0011617234,0.0067115305,0.0017509451,0.036838733,0.02649075,0.025396151,0.00646436,0.0040530763,0.0079848,0.019782422,0.00273979,0.0018732394,0.028238662,0.0028697976,0.011908129,0.0008123168,0.0066101975,0.036206488,0.001978267,0.0057839067,0.0087734675,0.004391989,0.0018708238,0.021176286,0.010313328,0.0069252597,0.0028470613,0.003068983,0.00027318252,0.0012617082,0.001519296,0.0013724184,0.004832408,0.025212886,0.006817046,0.0032462974,0.003065574,0.0010131152,0.0020715382,0.0031264625,0.00083277194,0.0031412423,0.0008452008,0.0068918183,0.00044968034,0.0011318775,0.0048417114,0.0082383985,0.015201352,0.0019764116,0.032784216
953,0.010297122,0.027011417,0.016205726,0.0014814703,0.003368505,0.004337188,0.011281618,0.018205613,0.0038213935,0.020076515,0.004381614,0.0032448506,0.0047705323,0.016487245,0.0016319752,0.0028366672,0.0012296775,0.0037174234,0.0035395448,0.008081352,0.0023502302,0.0072875908,0.011348152,0.0010579284,0.0014128081,0.025116922,0.018010067,0.0026746648,0.02640114,0.01282337,0.0019526103,0.014752533,0.03858896,0.0021254309,0.0035287545,0.0026686436,0.0053286464,0.006218917,0.0845878,0.003217472,0.0101802265,0.0043164617,0.010180323,0.004993526,0.00993458,0.015509519,0.0046028923,0.0031480703,0.0006167071,0.0025548844,0.013322121,0.020568615,0.0050837426,0.004434485,0.012818227,0.002627599,0.005147768,0.012372133,0.01760853,0.0036906097,0.0052719363,0.004666505,0.038954873,0.00061184214,0.004474659,0.0029123777,0.047508363,0.012763394,0.03091452,0.04159198,0.009755865,0.0053448626,0.014021491,0.016182553,0.008979535,0.005800517,0.0034700604,0.002711681,0.0015639863,0.0032803207,0.01731266,0.007866127,0.024657404,0.0026055179,0.0017296876,0.0017398192,0.00090091943,0.003941766,0.0026915625,0.0054116948,0.0076347427,0.0049242354,0.0013427398,0.008286458,0.0059570353,0.007698935,0.008674708,0.014702842,0.009968598
957,0.00787468,0.0016906735,0.008463198,0.0127417585,0.0024127539,0.000972051,0.0014521815,0.0022975502,0.004131184,0.01699782,0.00516367,0.0020098547,0.0016052347,0.00400594,0.0031155113,0.0022932114,0.0009365078,0.0025705206,0.003747498,0.0023425124,0.001398706,0.010956207,0.005786174,0.0008323354,0.0022378557,0.076867685,0.02156007,0.00082333497,0.019009022,0.006182255,0.0019460553,0.011364352,0.011223398,0.003629438,0.0023108867,0.0004242917,0.0042051584,0.029978177,0.0037599807,0.013825961,0.102813505,0.013025362,0.0018927847,0.015891962,0.008200381,0.014117393,0.0076403907,0.0019755864,0.0014413898,0.008222548,0.0010566614,0.01807975,0.024340577,0.042992108,0.006962957,0.0074704597,0.00938151,0.015188567,0.0027281754,0.0050143665,0.15434279,0.0044400706,0.0037128944,0.002506497,0.008235087,0.021397758,0.001314402,0.011032409,0.010716588,0.0011204425,0.0037688653,0.016410748,0.008780008,0.0036819596,0.0026160954,0.011267477,0.0008030001,0.00133779,0.00214941,0.0022031895,0.009527875,0.010562567,0.005302635,0.011072602,0.0048069893,0.00065877754,0.0019137406,0.008353712,0.00033019832,0.004674629,0.00086236885,0.0017623389,0.00066098204,0.00044434445,0.0030463664,0.004662252,0.0077688214,0.0048117205,0.023357507
964,0.010734628,0.016205415,0.010139603,0.010180317,0.0035643184,0.0016344711,0.026369043,0.013765264,0.0066143596,0.016468182,0.0095825875,0.002409658,0.0035004364,0.012682039,0.0042886515,0.0036123805,0.0021984857,0.0023318948,0.0016730934,0.00878856,0.0021956894,0.003860943,0.025391703,0.0011811396,0.0031078518,0.011697453,0.031815905,0.0011742923,0.014463295,0.0067305355,0.0017910874,0.0021473668,0.021583818,0.004684218,0.00473849,0.0033124206,0.009190499,0.008235999,0.037304662,0.015276695,0.0047851624,0.0029352147,0.009600112,0.008436643,0.0058498047,0.008019732,0.01107225,0.024816962,0.00048550413,0.001623436,0.004272452,0.01732652,0.0063497378,0.0057553826,0.0028415613,0.007644196,0.005361677,0.051478125,0.009943838,0.0047311196,0.0043310206,0.003583739,0.016681451,0.0023611959,0.0031458915,0.0025536597,0.010930787,0.007639118,0.07081291,0.014692018,0.01670912,0.011703383,0.010089446,0.009417841,0.014190215,0.030178195,0.0027760025,0.0036718394,0.0014801788,0.015963322,0.027358748,0.0061677573,0.01322364,0.003631093,0.0023736993,0.00619653,0.0031077792,0.011844467,0.0015050835,0.006118102,0.015332679,0.004283877,0.00472145,0.0036617026,0.0102947345,0.0052446187,0.004803836,0.015896676,0.0313653
965,0.004054052,0.0063396627,0.007615818,0.0018847815,0.004684584,0.0023782516,0.0032501142,0.016163912,0.006060594,0.024682907,0.0032717676,0.008973372,0.0030002745,0.0054608756,0.001284934,0.0007855459,0.0010060205,0.005014182,0.0026876058,0.007489456,0.0013650084,0.02297183,0.01198857,0.0034072713,0.0004187219,0.04702251,0.014370409,0.0012335621,0.015100469,0.0041612242,0.0019425984,0.026844183,0.048414845,0.00090627495,0.004827864,0.0012872923,0.0019002182,0.016083451,0.033744242,0.002783199,0.023301007,0.030729359,0.0016631116,0.00574603,0.017540453,0.03332759,0.0067324266,0.0006313673,0.00068527897,0.0043543116,0.013305728,0.013761785,0.0062262304,0.029279815,0.046987332,0.002965068,0.005899975,0.010580516,0.027315263,0.0032232727,0.0067830817,0.013750786,0.011964712,0.0011758083,0.003973742,0.0019692807,0.016899006,0.06699075,0.0072462666,0.027370445,0.0062390943,0.004706515,0.010073096,0.0032395967,0.008344817,0.0030425824,0.0009806947,0.0010265338,0.0015158021,0.0018990466,0.011673776,0.022859229,0.024764033,0.0059175226,0.0017371057,0.001531321,0.0011473582,0.0013473985,0.0025407053,0.0069006807,0.0010594821,0.0036321213,0.00073470536,0.0030525862,0.005188576,0.017634006,0.015257639,0.005672943,0.0070387865
967,0.0069342754,0.0024770158,0.0046915673,0.009355902,0.004864465,0.0008682991,0.004276903,0.014547521,0.00648324,0.038921706,0.0032602171,0.005839996,0.0010074554,0.0018454541,0.002215504,0.0018405113,0.0013730766,0.0025744787,0.0021036877,0.005158751,0.0007758116,0.00800705,0.018930433,0.004062547,0.0003635147,0.04494225,0.038259406,0.00057829166,0.008316835,0.0018140902,0.0013729575,0.007582567,0.029538874,0.0025143854,0.009019,0.00092380034,0.0021257887,0.08046264,0.0073194797,0.014432263,0.030033907,0.02610653,0.0009545335,0.005720618,0.012181746,0.026949504,0.008454465,0.001061426,0.00050973526,0.004866886,0.005302404,0.012327116,0.0056253644,0.03466051,0.01659234,0.009587586,0.0047374237,0.032141823,0.008135138,0.002486936,0.012205212,0.0122039905,0.0071662464,0.0022330447,0.0031987792,0.002505177,0.002483365,0.10018912,0.006985525,0.0061801593,0.004107257,0.019222546,0.00951639,0.001792227,0.0052420935,0.008868847,0.0012531268,0.0009979975,0.0017181922,0.0021162413,0.01482564,0.018606951,0.01750887,0.017281508,0.0022596894,0.0023554752,0.0015136265,0.0032917904,0.00074695394,0.01686696,0.0007814882,0.0023841194,0.0016385728,0.0006870423,0.0053271283,0.0077000656,0.0086819315,0.008645649,0.008293021
973,0.0093853045,0.0022985544,0.013373296,0.0043277834,0.0031398928,0.0009835543,0.0037257157,0.01028758,0.0038404476,0.026140116,0.0050293314,0.008624741,0.0019972192,0.0034361563,0.0014087702,0.0012909462,0.00085416005,0.0053849746,0.0017676431,0.0048182206,0.0013873394,0.01341432,0.027224887,0.0024119285,0.0008059693,0.037247594,0.025007343,0.0007913809,0.009983278,0.0029897706,0.001092774,0.009568637,0.03469597,0.0024588094,0.00678805,0.0010921936,0.0016689914,0.03569411,0.016604234,0.014067317,0.046459265,0.020591164,0.0018676457,0.0071974928,0.01712181,0.0473275,0.014288112,0.00128586,0.0011502106,0.003969166,0.006316432,0.028490726,0.005687127,0.029713832,0.020199915,0.0058045397,0.0068221786,0.02127367,0.013584934,0.0077777277,0.012534212,0.016381977,0.010166151,0.0014503,0.0031824845,0.0030613726,0.007133592,0.086255476,0.007000779,0.011091805,0.0042029503,0.013361019,0.013747638,0.0026444765,0.0064313095,0.0050115115,0.0010002228,0.0009321296,0.0015754182,0.0026802032,0.0074358108,0.016062954,0.02443377,0.005955571,0.0023383228,0.0019324956,0.0013956759,0.0031941622,0.0010453578,0.011171499,0.0011299737,0.0022001774,0.0010306145,0.002845672,0.0039030851,0.008247657,0.01857874,0.0040881364,0.009126739
974,0.008380039,0.0017765831,0.013934426,0.0045028036,0.0025398566,0.0007822183,0.004134833,0.009085368,0.004849915,0.019969784,0.004770784,0.007555226,0.0016443273,0.0025527803,0.001220803,0.0010183853,0.0006189066,0.0052298377,0.00083668326,0.005804412,0.0011051984,0.014835149,0.041114103,0.0017940409,0.00090282114,0.024448963,0.01918879,0.0006604476,0.008675844,0.0026259003,0.0011031845,0.0068318374,0.051841717,0.002110451,0.0052706064,0.0010032619,0.0019484328,0.035178166,0.017120976,0.024129625,0.029741332,0.01993191,0.0017521535,0.007095674,0.014176863,0.047641188,0.018423252,0.002309829,0.0011531478,0.002887709,0.004123855,0.029780474,0.0048105707,0.025559012,0.017910318,0.005965523,0.0072998605,0.027345926,0.014318616,0.012340576,0.011596713,0.024835715,0.008830302,0.0016801639,0.003272501,0.0022427682,0.008455214,0.080202915,0.010219905,0.011497982,0.0050719297,0.008346049,0.0110662365,0.0023851425,0.008183302,0.007654081,0.0007656914,0.00079262466,0.0013121284,0.004100893,0.00819735,0.016700415,0.024103718,0.0041085863,0.0016281139,0.002115454,0.002095355,0.0034338553,0.00072914164,0.0075659095,0.0010278968,0.0014695671,0.000918834,0.003987596,0.006420654,0.008363636,0.019301133,0.0041605877,0.01349464
977,0.003264183,0.0015490014,0.0064295703,0.003169828,0.0016759459,0.0006788015,0.0018331888,0.0021167332,0.0023027135,0.007566628,0.012255542,0.008128281,0.0100234365,0.010010786,0.002845106,0.00041923812,0.0004913657,0.015005793,0.003154343,0.0014826792,0.0016560337,0.03730918,0.008777293,0.0013041941,0.003307082,0.029786736,0.0059444793,0.002148044,0.0053208848,0.0068708668,0.0021599666,0.014098904,0.012556683,0.0024542597,0.0020463148,0.00061665196,0.00083088747,0.012251355,0.009580998,0.009923527,0.21158312,0.016136894,0.0020314846,0.008486808,0.018816734,0.017223671,0.02232517,0.00067854073,0.0037357933,0.0038970497,0.0012999343,0.088277444,0.008519807,0.02574204,0.012952433,0.010532584,0.006120787,0.008297607,0.004911208,0.006109183,0.025089877,0.005807008,0.0045001875,0.0027218314,0.0029406617,0.015261657,0.0021938097,0.04250494,0.0052549075,0.0047941925,0.0016337344,0.009403287,0.014470448,0.001317038,0.0020880224,0.008541327,0.0001488465,0.0012969209,0.0017048492,0.0025363448,0.0035066006,0.01314147,0.014139242,0.0017459895,0.0047706426,0.0012725502,0.0016573245,0.0017774511,0.0006713688,0.0069404016,0.0006527622,0.0037523448,0.00049194874,0.002134156,0.0046024104,0.008613534,0.018037777,0.0015734892,0.015282845
980,0.01898564,0.0056969714,0.015720177,0.01154232,0.0033491421,0.00094917224,0.007835296,0.0112730535,0.0030318422,0.00688776,0.049190894,0.020043252,0.0061134417,0.014726083,0.002486976,0.0035795637,0.0021769681,0.0041048434,0.0011515666,0.004491267,0.00595195,0.008178759,0.007346794,0.0016285701,0.0052925684,0.01638703,0.025245178,0.0011107948,0.018749235,0.008576353,0.0033052072,0.0038826938,0.022573814,0.038577095,0.0049519413,0.0012177238,0.008001185,0.008358631,0.0128304055,0.009227987,0.030845834,0.008935151,0.0068958146,0.0073289606,0.0076218443,0.005537624,0.02930999,0.0026804996,0.0031436253,0.0035007996,0.0043036053,0.0401334,0.0037590163,0.0058737765,0.003288065,0.008769291,0.030159267,0.017763142,0.0061213584,0.0045490516,0.015931245,0.00441447,0.015878988,0.0023296848,0.0074293436,0.012424769,0.0030691852,0.01711919,0.012902997,0.0050740875,0.004082696,0.052895032,0.015366468,0.0024302893,0.0041706166,0.012316997,0.0028631287,0.004760127,0.0010956505,0.009197714,0.0046109827,0.0069699218,0.012234068,0.0038427678,0.006532632,0.0038928103,0.01010558,0.008129721,0.004122108,0.01371992,0.013245025,0.006363969,0.0020775662,0.002735058,0.0030820526,0.0031154305,0.006503157,0.0029629036,0.0447514
982,0.011516962,0.006940462,0.0151470825,0.006019439,0.0020874029,0.001597122,0.0056239325,0.012077476,0.0015620766,0.020023039,0.0095439525,0.004864299,0.0056117685,0.03172632,0.0015901483,0.0038748214,0.001084144,0.0030745356,0.022044793,0.0033131458,0.0047738915,0.015941141,0.002330089,0.0074005565,0.00047424756,0.19306932,0.021595927,0.0018564746,0.043017976,0.0035853751,0.0011029773,0.025545694,0.022237206,0.0024965329,0.0024342022,0.001184687,0.0024818906,0.024826232,0.011149358,0.0017703449,0.043009732,0.01151419,0.0038521944,0.0049598645,0.00681998,0.013232196,0.0012821144,0.000660714,0.00051040394,0.00351763,0.005531609,0.014612894,0.020567749,0.018890306,0.0082789315,0.0025617613,0.00451204,0.02160772,0.0044031106,0.0010338691,0.012829324,0.0025303625,0.026047027,0.0005868783,0.002678643,0.008918274,0.006859356,0.008717572,0.011118692,0.012462167,0.0015939905,0.018812811,0.006091898,0.018499892,0.0016963192,0.0021350759,0.003260485,0.0013944987,0.0014903442,0.0010109304,0.006722165,0.017531471,0.006568359,0.01234097,0.004688454,0.00097533467,0.00085145363,0.0022822442,0.0065389574,0.009809838,0.001755497,0.0048055146,0.0009264547,0.0012363308,0.0023076409,0.0054914467,0.005756419,0.0047106408,0.0060102153
984,0.008538393,0.011862468,0.0083286315,0.013029556,0.003195246,0.0016913335,0.022612926,0.015576993,0.0056645204,0.022974594,0.013562454,0.0037642675,0.003493128,0.015136017,0.005261947,0.0038851362,0.0020373466,0.00212783,0.003047452,0.0092932535,0.0022910933,0.0053953663,0.020420864,0.0013818553,0.0027281437,0.017357402,0.032378968,0.0015086866,0.015614538,0.006392063,0.0030226272,0.002327797,0.026699461,0.0048804707,0.0044150776,0.004064257,0.00785845,0.010291675,0.025044056,0.01047112,0.0063885404,0.0048319665,0.0069264327,0.008545239,0.0074315323,0.009467757,0.015165182,0.0127314385,0.0006510683,0.0028532594,0.0043506045,0.020296922,0.00505659,0.008393678,0.0037701603,0.009561092,0.00967249,0.038379982,0.009630639,0.0043048956,0.00695281,0.0038425783,0.021970198,0.0019849353,0.0042345393,0.003245293,0.008222777,0.009434848,0.04877416,0.012518644,0.009803764,0.016866041,0.014150736,0.008400287,0.012865883,0.028584167,0.0029695155,0.003775787,0.0019188189,0.009270525,0.024122734,0.007291768,0.019794589,0.0049867253,0.0027053389,0.005828881,0.0035690956,0.01453784,0.0012549957,0.009079563,0.0106643215,0.0060728155,0.0051646703,0.0025875587,0.015616649,0.007296472,0.007723372,0.015263912,0.038615424
986,0.0036097546,0.004023953,0.006077999,0.004600322,0.0015872654,0.00056929333,0.0018667167,0.008926159,0.0016906201,0.019923843,0.009251989,0.0030015279,0.0033293269,0.01235741,0.0016966478,0.0007985158,0.00034986922,0.0019043189,0.0042526694,0.0018843185,0.002090873,0.021924023,0.001661187,0.0013857234,0.00040247221,0.40956244,0.007297985,0.0006621656,0.05277588,0.0016729287,0.0006422098,0.018951308,0.015520058,0.0007306655,0.0012551519,0.0004088707,0.0011554321,0.011262355,0.005001545,0.0010372765,0.039374623,0.0062002945,0.0012173131,0.0027005007,0.0063396683,0.006513382,0.00085202354,0.00035836312,0.0001794165,0.0032894346,0.0023583327,0.009571101,0.031425264,0.020103946,0.0059218686,0.001220727,0.0020427543,0.01723252,0.0019954634,0.000607118,0.011473314,0.0019856254,0.019722918,0.00023529747,0.001607629,0.0076273615,0.0028204087,0.0042691934,0.006584211,0.006836246,0.0011195382,0.008837072,0.0060087144,0.01033116,0.0018122706,0.0012236835,0.00069388765,0.00058714906,0.0012109476,0.0007877007,0.005399191,0.042550202,0.005494104,0.003962884,0.0011033135,0.00046050403,0.00056973007,0.0017837937,0.0008299272,0.0022857646,0.0003084758,0.0024680912,0.00045455623,0.0004538913,0.002862262,0.0056415494,0.00951283,0.0038724483,0.007604923
988,0.0044772797,0.005027439,0.006398882,0.004105596,0.003861183,0.00085164857,0.0033563941,0.013728629,0.0038208994,0.019242762,0.020837162,0.02121236,0.0047524045,0.00921555,0.007215592,0.00090707245,0.0010155474,0.0063689356,0.0014060838,0.0038759117,0.002046376,0.024381334,0.023827111,0.0005811559,0.0043819905,0.0146098435,0.013890439,0.0012857524,0.0067365747,0.005431173,0.004411109,0.0029523307,0.014848994,0.0031674705,0.0033235908,0.0044649267,0.0021813787,0.0066868216,0.01632278,0.0059199063,0.015884172,0.008495478,0.0024400095,0.0049342136,0.020486379,0.007182274,0.07257602,0.0025801735,0.0015357521,0.0049604382,0.0048251674,0.0752889,0.0035440123,0.012309323,0.0047024903,0.00711017,0.019910414,0.022271615,0.009405195,0.007106098,0.006352533,0.004178656,0.013045436,0.0010866552,0.0043594874,0.00421516,0.003283238,0.02326312,0.011140108,0.011546075,0.004972872,0.020637892,0.04204878,0.0026861087,0.017536264,0.006317721,0.00043955052,0.0018651577,0.001807759,0.004066983,0.010920086,0.011270533,0.042758867,0.0013386083,0.0019767075,0.0055787745,0.0036973066,0.007025433,0.0008715705,0.004351218,0.0042341747,0.011420051,0.0023608804,0.002915857,0.018227538,0.010659836,0.032375198,0.003881016,0.028610073
991,0.0048346086,0.006137902,0.008500529,0.0035077494,0.0032588965,0.00082785805,0.003352878,0.0061108535,0.0031005128,0.019070711,0.019296728,0.010907075,0.0076869614,0.016585628,0.0048809843,0.00059053383,0.0011512073,0.012112227,0.0008948096,0.0038880233,0.0015248794,0.027112838,0.0487238,0.0005431523,0.0051895548,0.012814531,0.011728138,0.000667119,0.005648135,0.004902598,0.0019630797,0.0043141013,0.009440786,0.0025282926,0.0032257114,0.0019955148,0.0017563946,0.0053998586,0.021728437,0.009289936,0.017629966,0.0047537237,0.0034092283,0.008685949,0.026633732,0.008167939,0.032352902,0.0021715402,0.0011257312,0.0075784456,0.005194697,0.12376793,0.0040051723,0.01104471,0.0040520285,0.0058871633,0.013101271,0.034260627,0.013492314,0.006220358,0.005939809,0.0039254096,0.011872692,0.0012295234,0.0040238295,0.0046263826,0.0049692853,0.019683726,0.01689635,0.011436026,0.009085647,0.018677289,0.030948518,0.0034061712,0.02099376,0.006819036,0.00015991232,0.0014469412,0.0016964066,0.0055446364,0.012087583,0.0074803676,0.017983906,0.0009254675,0.0028838038,0.006658618,0.0026414394,0.0049728896,0.00070234813,0.0055211056,0.0028066756,0.016622424,0.0019111568,0.004004625,0.0093613565,0.011670231,0.02059811,0.0021762722,0.03488136
997,0.0055708988,0.0016836461,0.0046838303,0.0129639665,0.0019212291,0.00063303404,0.006702823,0.0039594206,0.0044042137,0.014732331,0.0038055622,0.0025164573,0.0018384497,0.0024568418,0.0023899013,0.0012294393,0.0008844895,0.0037066161,0.0016294789,0.0044057895,0.00055641483,0.012111951,0.03597741,0.001673041,0.0012653795,0.026970249,0.018657034,0.0010062109,0.0043174527,0.0020009778,0.0010373672,0.0043017045,0.025202146,0.002243878,0.0046801614,0.00071372034,0.00175901,0.051666074,0.008308634,0.08783965,0.034976177,0.013991466,0.0016364417,0.009766832,0.012013303,0.030727856,0.014446314,0.005157394,0.00084169226,0.0027603528,0.0011172633,0.0266053,0.008654935,0.032131407,0.010920062,0.017353877,0.0034374911,0.04150188,0.005761103,0.008005785,0.02387704,0.01222028,0.00344433,0.005138228,0.0023276326,0.0028966034,0.0028023268,0.0631675,0.019016908,0.0030310377,0.004117345,0.008667379,0.008967258,0.0020361664,0.005270997,0.041659728,0.00039245785,0.0008204959,0.0018271998,0.004502814,0.0147071285,0.012121738,0.012924005,0.006236187,0.003047951,0.0025066172,0.0024114922,0.0054638633,0.00031813473,0.015554306,0.0006832365,0.0015093237,0.001581189,0.0010527888,0.010425179,0.0061730486,0.0079485895,0.006960749,0.015976857
998,0.0013118227,0.0034357472,0.0033917977,0.002474496,0.0026470625,0.00041731045,0.0023061996,0.023025779,0.0048463275,0.030066382,0.022769274,0.010265513,0.010107171,0.014690167,0.0024099855,0.0002676548,0.00028702136,0.0045835134,0.0014493064,0.003859144,0.0013078803,0.04831679,0.0054340684,0.0013671428,0.0006594969,0.10519211,0.00530215,0.0007093067,0.046603378,0.0017581595,0.0018177325,0.010631649,0.028381867,0.0004197776,0.0019728176,0.00084009825,0.00060967787,0.0062201526,0.008901027,0.00091028016,0.02547461,0.011426738,0.0008209971,0.0019716863,0.013499039,0.0069770715,0.0029630142,0.00029857643,0.0003818949,0.0032875615,0.004826026,0.020840352,0.006781248,0.01730228,0.015026761,0.0016080714,0.0031211427,0.026669627,0.0053103897,0.0009189459,0.0031856003,0.005710319,0.037975676,0.0003232557,0.0018055788,0.0054475423,0.005767484,0.01726173,0.005939722,0.039041568,0.0018765902,0.006710107,0.009477137,0.003928187,0.0066374745,0.0015112759,0.00027096274,0.0013563186,0.0018426222,0.0019234057,0.008645474,0.10316088,0.018545736,0.0019289777,0.0006871856,0.0013152977,0.0009958894,0.0008787876,0.0006394456,0.0022399682,0.00026897312,0.006218376,0.0006539405,0.0015795182,0.0125682205,0.03533246,0.023283923,0.0038490435,0.027741982
